signal_name,timestamp,id_can,priority,value,unit,min,max
ACT_DEVICETEMPERATURE A13,1763563406.007,0x18FF01F7,1,25.255649653851254,°C,-40,215
ACT_SPEED B13,1763563406.007,0x18FF01F7,1,154.61518892929888,rpm,-32000,33535
ACT_TORQUE B13,1763563406.007,0x18FF01F7,1,23.192278339394832,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.007,0x18FF01F7,1,25.255649653851254,°C,-40,215
SYSTEMENABLE,1763563406.007,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.057,0x18FF01EA,1,311.23934048982335,rpm,-32000,33535
ACT_TORQUE A0,1763563406.057,0x18FF01EA,1,46.6859010734735,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.057,0x18FF01EA,1,25.514023166634693,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.057,0x18FF01EA,1,1.521676516942196,kW,-160,167.675
ACT_SPEED B0,1763563406.057,0x18FF02EA,1,311.23934048982335,rpm,-32000,33535
ACT_TORQUE B0,1763563406.057,0x18FF02EA,1,46.6859010734735,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.057,0x18FF02EA,1,25.514023166634693,°C,-40,215
ACT_SPEED A13,1763563406.057,0x18FF01F7,1,155.61967024491167,rpm,-32000,33535
ACT_TORQUE A13,1763563406.057,0x18FF01F7,1,23.34295053673675,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.057,0x18FF01F7,1,25.257011583317322,°C,-40,215
ACT_SPEED B13,1763563406.057,0x18FF01F7,1,155.61967024491167,rpm,-32000,33535
ACT_TORQUE B13,1763563406.057,0x18FF01F7,1,23.34295053673675,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.057,0x18FF01F7,1,25.257011583317322,°C,-40,215
SYSTEMENABLE,1763563406.057,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.107,0x18FF01EA,1,313.24928540559483,rpm,-32000,33535
ACT_TORQUE A0,1763563406.107,0x18FF01EA,1,46.987392810839225,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.107,0x18FF01EA,1,25.51674150895687,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.107,0x18FF01EA,1,1.5413935722135692,kW,-160,167.675
ACT_SPEED B0,1763563406.107,0x18FF02EA,1,313.24928540559483,rpm,-32000,33535
ACT_TORQUE B0,1763563406.107,0x18FF02EA,1,46.987392810839225,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.107,0x18FF02EA,1,25.51674150895687,°C,-40,215
ACT_SPEED A13,1763563406.107,0x18FF01F7,1,156.62464270279742,rpm,-32000,33535
ACT_TORQUE A13,1763563406.107,0x18FF01F7,1,23.493696405419612,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.107,0x18FF01F7,1,25.258370754478406,°C,-40,215
ACT_SPEED B13,1763563406.107,0x18FF01F7,1,156.62464270279742,rpm,-32000,33535
ACT_TORQUE B13,1763563406.107,0x18FF01F7,1,23.493696405419612,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.107,0x18FF01F7,1,25.258370754478406,°C,-40,215
SYSTEMENABLE,1763563406.107,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.157,0x18FF01EA,1,315.261538213212,rpm,-32000,33535
ACT_TORQUE A0,1763563406.157,0x18FF01EA,1,47.2892307319818,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.157,0x18FF01EA,1,25.519456123478435,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.157,0x18FF01EA,1,1.5612604064806872,kW,-160,167.675
ACT_SPEED B0,1763563406.157,0x18FF02EA,1,315.261538213212,rpm,-32000,33535
ACT_TORQUE B0,1763563406.157,0x18FF02EA,1,47.2892307319818,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.157,0x18FF02EA,1,25.519456123478435,°C,-40,215
ACT_SPEED A13,1763563406.157,0x18FF01F7,1,157.630769106606,rpm,-32000,33535
ACT_TORQUE A13,1763563406.157,0x18FF01F7,1,23.6446153659909,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.157,0x18FF01F7,1,25.25972806173919,°C,-40,215
ACT_SPEED B13,1763563406.157,0x18FF01F7,1,157.630769106606,rpm,-32000,33535
ACT_TORQUE B13,1763563406.157,0x18FF01F7,1,23.6446153659909,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.157,0x18FF01F7,1,25.25972806173919,°C,-40,215
SYSTEMENABLE,1763563406.157,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.207,0x18FF01EA,1,317.26867932649327,rpm,-32000,33535
ACT_TORQUE A0,1763563406.207,0x18FF01EA,1,47.59030189897399,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.207,0x18FF01EA,1,25.522157056988902,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.207,0x18FF01EA,1,1.5812035011243672,kW,-160,167.675
ACT_SPEED B0,1763563406.207,0x18FF02EA,1,317.26867932649327,rpm,-32000,33535
ACT_TORQUE B0,1763563406.207,0x18FF02EA,1,47.59030189897399,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.207,0x18FF02EA,1,25.522157056988902,°C,-40,215
ACT_SPEED A13,1763563406.207,0x18FF01F7,1,158.63433966324664,rpm,-32000,33535
ACT_TORQUE A13,1763563406.207,0x18FF01F7,1,23.795150949486995,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.207,0x18FF01F7,1,25.261078528494423,°C,-40,215
ACT_SPEED B13,1763563406.207,0x18FF01F7,1,158.63433966324664,rpm,-32000,33535
ACT_TORQUE B13,1763563406.207,0x18FF01F7,1,23.795150949486995,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.207,0x18FF01F7,1,25.261078528494423,°C,-40,215
SYSTEMENABLE,1763563406.207,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.257,0x18FF01EA,1,319.28212422700597,rpm,-32000,33535
ACT_TORQUE A0,1763563406.257,0x18FF01EA,1,47.892318634050895,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.257,0x18FF01EA,1,25.52485964380943,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.257,0x18FF01EA,1,1.6013363941393224,kW,-160,167.675
ACT_SPEED B0,1763563406.257,0x18FF02EA,1,319.28212422700597,rpm,-32000,33535
ACT_TORQUE B0,1763563406.257,0x18FF02EA,1,47.892318634050895,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.257,0x18FF02EA,1,25.52485964380943,°C,-40,215
ACT_SPEED A13,1763563406.257,0x18FF01F7,1,159.64106211350298,rpm,-32000,33535
ACT_TORQUE A13,1763563406.257,0x18FF01F7,1,23.946159317025447,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.257,0x18FF01F7,1,25.26242982190469,°C,-40,215
ACT_SPEED B13,1763563406.257,0x18FF01F7,1,159.64106211350298,rpm,-32000,33535
ACT_TORQUE B13,1763563406.257,0x18FF01F7,1,23.946159317025447,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.257,0x18FF01F7,1,25.26242982190469,°C,-40,215
SYSTEMENABLE,1763563406.257,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.307,0x18FF01EA,1,321.2906290945597,rpm,-32000,33535
ACT_TORQUE A0,1763563406.307,0x18FF01EA,1,48.19359436418395,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.307,0x18FF01EA,1,25.527548839378316,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.307,0x18FF01EA,1,1.6215467851708751,kW,-160,167.675
ACT_SPEED B0,1763563406.307,0x18FF02EA,1,321.2906290945597,rpm,-32000,33535
ACT_TORQUE B0,1763563406.307,0x18FF02EA,1,48.19359436418395,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.307,0x18FF02EA,1,25.527548839378316,°C,-40,215
ACT_SPEED A13,1763563406.307,0x18FF01F7,1,160.64531454727984,rpm,-32000,33535
ACT_TORQUE A13,1763563406.307,0x18FF01F7,1,24.096797182091976,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.307,0x18FF01F7,1,25.26377441968913,°C,-40,215
ACT_SPEED B13,1763563406.307,0x18FF01F7,1,160.64531454727984,rpm,-32000,33535
ACT_TORQUE B13,1763563406.307,0x18FF01F7,1,24.096797182091976,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.307,0x18FF01F7,1,25.26377441968913,°C,-40,215
SYSTEMENABLE,1763563406.307,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.357,0x18FF01EA,1,323.29911488862706,rpm,-32000,33535
ACT_TORQUE A0,1763563406.357,0x18FF01EA,1,48.49486723329406,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.357,0x18FF01EA,1,25.53023125799153,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.357,0x18FF01EA,1,1.6418837211399573,kW,-160,167.675
ACT_SPEED B0,1763563406.357,0x18FF02EA,1,323.29911488862706,rpm,-32000,33535
ACT_TORQUE B0,1763563406.357,0x18FF02EA,1,48.49486723329406,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.357,0x18FF02EA,1,25.53023125799153,°C,-40,215
ACT_SPEED A13,1763563406.357,0x18FF01F7,1,161.64955744431353,rpm,-32000,33535
ACT_TORQUE A13,1763563406.357,0x18FF01F7,1,24.24743361664703,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.357,0x18FF01F7,1,25.265115628995737,°C,-40,215
ACT_SPEED B13,1763563406.357,0x18FF01F7,1,161.64955744431353,rpm,-32000,33535
ACT_TORQUE B13,1763563406.357,0x18FF01F7,1,24.24743361664703,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.357,0x18FF01F7,1,25.265115628995737,°C,-40,215
SYSTEMENABLE,1763563406.357,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.407,0x18FF01EA,1,325.3069807943888,rpm,-32000,33535
ACT_TORQUE A0,1763563406.407,0x18FF01EA,1,48.79604711915832,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.407,0x18FF01EA,1,25.532906119407954,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.407,0x18FF01EA,1,1.6623410580201197,kW,-160,167.675
ACT_SPEED B0,1763563406.407,0x18FF02EA,1,325.3069807943888,rpm,-32000,33535
ACT_TORQUE B0,1763563406.407,0x18FF02EA,1,48.79604711915832,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.407,0x18FF02EA,1,25.532906119407954,°C,-40,215
ACT_SPEED A13,1763563406.407,0x18FF01F7,1,162.6534903971944,rpm,-32000,33535
ACT_TORQUE A13,1763563406.407,0x18FF01F7,1,24.39802355957916,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.407,0x18FF01F7,1,25.266453059703945,°C,-40,215
ACT_SPEED B13,1763563406.407,0x18FF01F7,1,162.6534903971944,rpm,-32000,33535
ACT_TORQUE B13,1763563406.407,0x18FF01F7,1,24.39802355957916,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.407,0x18FF01F7,1,25.266453059703945,°C,-40,215
SYSTEMENABLE,1763563406.407,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.457,0x18FF01EA,1,327.3152949270792,rpm,-32000,33535
ACT_TORQUE A0,1763563406.457,0x18FF01EA,1,49.09729423906188,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.457,0x18FF01EA,1,25.535574860745438,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.457,0x18FF01EA,1,1.682929662161496,kW,-160,167.675
ACT_SPEED B0,1763563406.457,0x18FF02EA,1,327.3152949270792,rpm,-32000,33535
ACT_TORQUE B0,1763563406.457,0x18FF02EA,1,49.09729423906188,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.457,0x18FF02EA,1,25.535574860745438,°C,-40,215
ACT_SPEED A13,1763563406.457,0x18FF01F7,1,163.6576474635396,rpm,-32000,33535
ACT_TORQUE A13,1763563406.457,0x18FF01F7,1,24.54864711953094,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.457,0x18FF01F7,1,25.26778743037269,°C,-40,215
ACT_SPEED B13,1763563406.457,0x18FF01F7,1,163.6576474635396,rpm,-32000,33535
ACT_TORQUE B13,1763563406.457,0x18FF01F7,1,24.54864711953094,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.457,0x18FF01F7,1,25.26778743037269,°C,-40,215
SYSTEMENABLE,1763563406.457,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.507,0x18FF01EA,1,329.3233611044474,rpm,-32000,33535
ACT_TORQUE A0,1763563406.507,0x18FF01EA,1,49.398504165667106,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.507,0x18FF01EA,1,25.5382365750716,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.507,0x18FF01EA,1,1.7036424154748702,kW,-160,167.675
ACT_SPEED B0,1763563406.507,0x18FF02EA,1,329.3233611044474,rpm,-32000,33535
ACT_TORQUE B0,1763563406.507,0x18FF02EA,1,49.398504165667106,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.507,0x18FF02EA,1,25.5382365750716,°C,-40,215
ACT_SPEED A13,1763563406.507,0x18FF01F7,1,164.6616805522237,rpm,-32000,33535
ACT_TORQUE A13,1763563406.507,0x18FF01F7,1,24.699252082833553,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.507,0x18FF01F7,1,25.269118287535772,°C,-40,215
ACT_SPEED B13,1763563406.507,0x18FF01F7,1,164.6616805522237,rpm,-32000,33535
ACT_TORQUE B13,1763563406.507,0x18FF01F7,1,24.699252082833553,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.507,0x18FF01F7,1,25.269118287535772,°C,-40,215
SYSTEMENABLE,1763563406.507,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.557,0x18FF01EA,1,331.33132237764073,rpm,-32000,33535
ACT_TORQUE A0,1763563406.557,0x18FF01EA,1,49.69969835664611,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.557,0x18FF01EA,1,25.5408914700986,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.557,0x18FF01EA,1,1.7244807601086412,kW,-160,167.675
ACT_SPEED B0,1763563406.557,0x18FF02EA,1,331.33132237764073,rpm,-32000,33535
ACT_TORQUE B0,1763563406.557,0x18FF02EA,1,49.69969835664611,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.557,0x18FF02EA,1,25.5408914700986,°C,-40,215
ACT_SPEED A13,1763563406.557,0x18FF01F7,1,165.66566118882037,rpm,-32000,33535
ACT_TORQUE A13,1763563406.557,0x18FF01F7,1,24.849849178323055,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.557,0x18FF01F7,1,25.27044573504927,°C,-40,215
ACT_SPEED B13,1763563406.557,0x18FF01F7,1,165.66566118882037,rpm,-32000,33535
ACT_TORQUE B13,1763563406.557,0x18FF01F7,1,24.849849178323055,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.557,0x18FF01F7,1,25.27044573504927,°C,-40,215
SYSTEMENABLE,1763563406.557,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.607,0x18FF01EA,1,333.3424117025919,rpm,-32000,33535
ACT_TORQUE A0,1763563406.607,0x18FF01EA,1,50.001361755388785,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.607,0x18FF01EA,1,25.543543811220978,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.607,0x18FF01EA,1,1.7454785334542928,kW,-160,167.675
ACT_SPEED B0,1763563406.607,0x18FF02EA,1,333.3424117025919,rpm,-32000,33535
ACT_TORQUE B0,1763563406.607,0x18FF02EA,1,50.001361755388785,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.607,0x18FF02EA,1,25.543543811220978,°C,-40,215
ACT_SPEED A13,1763563406.607,0x18FF01F7,1,166.67120585129595,rpm,-32000,33535
ACT_TORQUE A13,1763563406.607,0x18FF01F7,1,25.000680877694393,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.607,0x18FF01F7,1,25.271771905610464,°C,-40,215
ACT_SPEED B13,1763563406.607,0x18FF01F7,1,166.67120585129595,rpm,-32000,33535
ACT_TORQUE B13,1763563406.607,0x18FF01F7,1,25.000680877694393,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.607,0x18FF01F7,1,25.271771905610464,°C,-40,215
SYSTEMENABLE,1763563406.607,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.657,0x18FF01EA,1,335.3505160269327,rpm,-32000,33535
ACT_TORQUE A0,1763563406.657,0x18FF01EA,1,50.30257740403991,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.657,0x18FF01EA,1,25.54618557281499,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.657,0x18FF01EA,1,1.7665719227070384,kW,-160,167.675
ACT_SPEED B0,1763563406.657,0x18FF02EA,1,335.3505160269327,rpm,-32000,33535
ACT_TORQUE B0,1763563406.657,0x18FF02EA,1,50.30257740403991,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.657,0x18FF02EA,1,25.54618557281499,°C,-40,215
ACT_SPEED A13,1763563406.657,0x18FF01F7,1,167.67525801346636,rpm,-32000,33535
ACT_TORQUE A13,1763563406.657,0x18FF01F7,1,25.151288702019954,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.657,0x18FF01F7,1,25.273092786407467,°C,-40,215
ACT_SPEED B13,1763563406.657,0x18FF01F7,1,167.67525801346636,rpm,-32000,33535
ACT_TORQUE B13,1763563406.657,0x18FF01F7,1,25.151288702019954,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.657,0x18FF01F7,1,25.273092786407467,°C,-40,215
SYSTEMENABLE,1763563406.657,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.707,0x18FF01EA,1,337.3592974600382,rpm,-32000,33535
ACT_TORQUE A0,1763563406.707,0x18FF01EA,1,50.60389461900573,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.707,0x18FF01EA,1,25.54882158837696,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.707,0x18FF01EA,1,1.7877991766058832,kW,-160,167.675
ACT_SPEED B0,1763563406.707,0x18FF02EA,1,337.3592974600382,rpm,-32000,33535
ACT_TORQUE B0,1763563406.707,0x18FF02EA,1,50.60389461900573,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.707,0x18FF02EA,1,25.54882158837696,°C,-40,215
ACT_SPEED A13,1763563406.707,0x18FF01F7,1,168.6796487300191,rpm,-32000,33535
ACT_TORQUE A13,1763563406.707,0x18FF01F7,1,25.301947309502864,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.707,0x18FF01F7,1,25.27441079418845,°C,-40,215
ACT_SPEED B13,1763563406.707,0x18FF01F7,1,168.6796487300191,rpm,-32000,33535
ACT_TORQUE B13,1763563406.707,0x18FF01F7,1,25.301947309502864,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.707,0x18FF01F7,1,25.27441079418845,°C,-40,215
SYSTEMENABLE,1763563406.707,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.757,0x18FF01EA,1,339.36901349397374,rpm,-32000,33535
ACT_TORQUE A0,1763563406.757,0x18FF01EA,1,50.90535202409606,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.757,0x18FF01EA,1,25.551452203616073,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.757,0x18FF01EA,1,1.809163168706769,kW,-160,167.675
ACT_SPEED B0,1763563406.757,0x18FF02EA,1,339.36901349397374,rpm,-32000,33535
ACT_TORQUE B0,1763563406.757,0x18FF02EA,1,50.90535202409606,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.757,0x18FF02EA,1,25.551452203616073,°C,-40,215
ACT_SPEED A13,1763563406.757,0x18FF01F7,1,169.68450674698687,rpm,-32000,33535
ACT_TORQUE A13,1763563406.757,0x18FF01F7,1,25.45267601204803,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.757,0x18FF01F7,1,25.275726101808008,°C,-40,215
ACT_SPEED B13,1763563406.757,0x18FF01F7,1,169.68450674698687,rpm,-32000,33535
ACT_TORQUE B13,1763563406.757,0x18FF01F7,1,25.45267601204803,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.757,0x18FF01F7,1,25.275726101808008,°C,-40,215
SYSTEMENABLE,1763563406.757,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.807,0x18FF01EA,1,341.37955922456456,rpm,-32000,33535
ACT_TORQUE A0,1763563406.807,0x18FF01EA,1,51.206933883684684,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.807,0x18FF01EA,1,25.55407728949991,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.807,0x18FF01EA,1,1.830662950932422,kW,-160,167.675
ACT_SPEED B0,1763563406.807,0x18FF02EA,1,341.37955922456456,rpm,-32000,33535
ACT_TORQUE B0,1763563406.807,0x18FF02EA,1,51.206933883684684,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.807,0x18FF02EA,1,25.55407728949991,°C,-40,215
ACT_SPEED A13,1763563406.807,0x18FF01F7,1,170.68977961228228,rpm,-32000,33535
ACT_TORQUE A13,1763563406.807,0x18FF01F7,1,25.603466941842342,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.807,0x18FF01F7,1,25.27703864474993,°C,-40,215
ACT_SPEED B13,1763563406.807,0x18FF01F7,1,170.68977961228228,rpm,-32000,33535
ACT_TORQUE B13,1763563406.807,0x18FF01F7,1,25.603466941842342,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.807,0x18FF01F7,1,25.27703864474993,°C,-40,215
SYSTEMENABLE,1763563406.807,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.857,0x18FF01EA,1,343.38785428376866,rpm,-32000,33535
ACT_TORQUE A0,1763563406.857,0x18FF01EA,1,51.5081781425653,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.857,0x18FF01EA,1,25.556692858142057,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.857,0x18FF01EA,1,1.8522654487843346,kW,-160,167.675
ACT_SPEED B0,1763563406.857,0x18FF02EA,1,343.38785428376866,rpm,-32000,33535
ACT_TORQUE B0,1763563406.857,0x18FF02EA,1,51.5081781425653,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.857,0x18FF02EA,1,25.556692858142057,°C,-40,215
ACT_SPEED A13,1763563406.857,0x18FF01F7,1,171.69392714188433,rpm,-32000,33535
ACT_TORQUE A13,1763563406.857,0x18FF01F7,1,25.75408907128265,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.857,0x18FF01F7,1,25.278346429071004,°C,-40,215
ACT_SPEED B13,1763563406.857,0x18FF01F7,1,171.69392714188433,rpm,-32000,33535
ACT_TORQUE B13,1763563406.857,0x18FF01F7,1,25.75408907128265,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.857,0x18FF01F7,1,25.278346429071004,°C,-40,215
SYSTEMENABLE,1763563406.857,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.907,0x18FF01EA,1,345.39787549348546,rpm,-32000,33535
ACT_TORQUE A0,1763563406.907,0x18FF01EA,1,51.80968132402282,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.907,0x18FF01EA,1,25.55930409453313,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.907,0x18FF01EA,1,1.874013389811707,kW,-160,167.675
ACT_SPEED B0,1763563406.907,0x18FF02EA,1,345.39787549348546,rpm,-32000,33535
ACT_TORQUE B0,1763563406.907,0x18FF02EA,1,51.80968132402282,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.907,0x18FF02EA,1,25.55930409453313,°C,-40,215
ACT_SPEED A13,1763563406.907,0x18FF01F7,1,172.69893774674273,rpm,-32000,33535
ACT_TORQUE A13,1763563406.907,0x18FF01F7,1,25.90484066201141,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.907,0x18FF01F7,1,25.279652047266538,°C,-40,215
ACT_SPEED B13,1763563406.907,0x18FF01F7,1,172.69893774674273,rpm,-32000,33535
ACT_TORQUE B13,1763563406.907,0x18FF01F7,1,25.90484066201141,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.907,0x18FF01F7,1,25.279652047266538,°C,-40,215
SYSTEMENABLE,1763563406.907,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563406.957,0x18FF01EA,1,347.4059988913126,rpm,-32000,33535
ACT_TORQUE A0,1763563406.957,0x18FF01EA,1,52.11089983369689,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563406.957,0x18FF01EA,1,25.561906320381414,°C,-40,215
ACT_DCBUSPOWER A0,1763563406.957,0x18FF01EA,1,1.8958675473715159,kW,-160,167.675
ACT_SPEED B0,1763563406.957,0x18FF02EA,1,347.4059988913126,rpm,-32000,33535
ACT_TORQUE B0,1763563406.957,0x18FF02EA,1,52.11089983369689,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563406.957,0x18FF02EA,1,25.561906320381414,°C,-40,215
ACT_SPEED A13,1763563406.957,0x18FF01F7,1,173.7029994456563,rpm,-32000,33535
ACT_TORQUE A13,1763563406.957,0x18FF01F7,1,26.055449916848445,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563406.957,0x18FF01F7,1,25.280953160190684,°C,-40,215
ACT_SPEED B13,1763563406.957,0x18FF01F7,1,173.7029994456563,rpm,-32000,33535
ACT_TORQUE B13,1763563406.957,0x18FF01F7,1,26.055449916848445,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563406.957,0x18FF01F7,1,25.280953160190684,°C,-40,215
SYSTEMENABLE,1763563406.957,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563407.007,0x18FF01EA,1,349.4147707876749,rpm,-32000,33535
ACT_TORQUE A0,1763563407.007,0x18FF01EA,1,52.41221561815124,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563407.007,0x18FF01EA,1,25.564502849231847,°C,-40,215
ACT_DCBUSPOWER A0,1763563407.007,0x18FF01EA,1,1.9178555143670029,kW,-160,167.675
ACT_SPEED B0,1763563407.007,0x18FF02EA,1,349.4147707876749,rpm,-32000,33535
ACT_TORQUE B0,1763563407.007,0x18FF02EA,1,52.41221561815124,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563407.007,0x18FF02EA,1,25.564502849231847,°C,-40,215
ACT_SPEED A13,1763563407.007,0x18FF01F7,1,174.70738539383746,rpm,-32000,33535
ACT_TORQUE A13,1763563407.007,0x18FF01F7,1,26.20610780907562,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563407.007,0x18FF01F7,1,25.2822514246159,°C,-40,215
ACT_SPEED B13,1763563407.007,0x18FF01F7,1,174.70738539383746,rpm,-32000,33535
ACT_TORQUE B13,1763563407.007,0x18FF01F7,1,26.20610780907562,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563407.007,0x18FF01F7,1,25.2822514246159,°C,-40,215
